subprog,AreaCode,AreaName,InstCode,StationCode,YearMonth,DayNumber,SamplingLevel,species,SpatialPool,parncc,ParamName,value,unit,StatusFlag,DataQualityFlag,SamplingLevel2
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,DICR SCP,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,34,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,DRYO CAR,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,DRYO CAR,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,DRYO CAR,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,3,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,DRYO DIL,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,1,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,DRYO DIL,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,DRYO DIL,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,25,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,GYMN DRY,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,GYMN DRY,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,GYMN DRY,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,3,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,HYPN CUP,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,HYPN CUP,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,HYPN CUP,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,22,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,LEPI REP,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,2,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,LEPI REP,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,4,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,LEPI REP,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,41,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,LOPH BID,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,LOPH BID,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,LOPH BID,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,13,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,LOPH HEP,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,1,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,LOPH HEP,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,14,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,LOPH HEP,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,56,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,LUZU PIL,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,LUZU PIL,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,LUZU PIL,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,16,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,LYCO ANN,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,LYCO ANN,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,LYCO ANN,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,9,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,MNIU HOR,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,1,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,MNIU HOR,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,MNIU HOR,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,31,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,NOWE CUR,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,NOWE CUR,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,NOWE CUR,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,6,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,OXAL ACE,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,1,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,OXAL ACE,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,OXAL ACE,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,50,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,PICE ABI,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,PICE ABI,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,PICE ABI,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,41,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,PLAG AFF,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,PLAG AFF,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,PLAG AFF,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,13,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,PLAG CUR,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,1,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,PLAG CUR,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,24,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,PLAG CUR,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,91,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,PLAG LAE,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,PLAG LAE,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,PLAG LAE,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,3,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,PLAG UNT,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,PLAG UNT,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,PLAG UNT,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,13,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,PLEU SCH,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,1,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,PLEU SCH,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,PLEU SCH,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,66,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,POHL NUT,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,POHL NUT,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,POHL NUT,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,9,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,POLY FOR,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,8,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,POLY FOR,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,3,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,POLY FOR,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,50,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,PTIL CRI,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,3,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,PTIL CRI,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,PTIL CRI,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,31,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,PTIL PUL,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,PTIL PUL,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,PTIL PUL,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,6,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,RHYT LOR,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,1,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,RHYT LOR,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,RHYT LOR,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,25,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,TETR PEL,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,TETR PEL,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,TETR PEL,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,13,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,TRIE EUR,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,TRIE EUR,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,TRIE EUR,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,13,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,VACC MYR,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,VACC MYR,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,VACC MYR,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,25,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,VIOL PAL,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,VIOL PAL,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,VIOL PAL,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,3,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198207,NULL,    ,CLA OCHR,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198207,NULL,    ,CLA OCHR,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198207,NULL,    ,CLA OCHR,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,CLA OCHR,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,CLA OCHR,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,CLA OCHR,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,CLA OCHR,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,CLA OCHR,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,CLA OCHR,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,CLA OCHR,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,CLA OCHR,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,CLA OCHR,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,CLA OCHR,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,CLA OCHR,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,CLA OCHR,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198907,NULL,    ,CLA OCHR,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198907,NULL,    ,CLA OCHR,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198907,NULL,    ,CLA OCHR,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,3,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198207,NULL,    ,CLADONIZ,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198207,NULL,    ,CLADONIZ,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198207,NULL,    ,CLADONIZ,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,CLADONIZ,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,CLADONIZ,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,CLADONIZ,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,3,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,CLADONIZ,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,CLADONIZ,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,CLADONIZ,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,CLADONIZ,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,CLADONIZ,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,CLADONIZ,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,CLADONIZ,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,CLADONIZ,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,CLADONIZ,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198907,NULL,    ,CLADONIZ,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198907,NULL,    ,CLADONIZ,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198907,NULL,    ,CLADONIZ,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,DICR MON,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,DICR MON,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198807,NULL,    ,DICR MON,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,3,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,ATRI TEN,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,ATRI TEN,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,ATRI TEN,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,3,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,BRAC CUR,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,BRAC CUR,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,BRAC CUR,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,31,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,DESC FLE,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,2,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,DESC FLE,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,DESC FLE,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,75,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,DICR MAJ,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,DICR MAJ,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,DICR MAJ,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,9,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,DICR MON,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,DICR MON,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,DICR MON,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,3,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,DICR POL,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,DICR POL,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,DICR POL,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,3,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,DICR SCP,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,DICR SCP,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,DICR SCP,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,22,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,DRYO CAR,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,DRYO CAR,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,DRYO CAR,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,3,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,DRYO DIL,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,1,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,DRYO DIL,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,30,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,DRYO DIL,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,31,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,GYMN DRY,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,1,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,GYMN DRY,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,GYMN DRY,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,3,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,HYPN CUP,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,1,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,HYPN CUP,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,HYPN CUP,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,50,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,LEPI REP,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,1,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,LEPI REP,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,LEPI REP,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,41,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,LOPH BID,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,LOPH BID,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,LOPH BID,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,13,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,LUZU PIL,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,LUZU PIL,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,LUZU PIL,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,6,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,LYCO ANN,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,LYCO ANN,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,LYCO ANN,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,9,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,MNIU HOR,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,1,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,MNIU HOR,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,MNIU HOR,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,34,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,199207,NULL,    ,NOWE CUR,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
